seed,condition,tau,nitems,npersons,insample,aic,bic,newpersons,newitems,newboth,failures,model
371289060,1,0,32,500,19419.71450094849,19433.71450094849,19487.47690895704,19435.2420288691,19422.44745526353,19440.06199072309,0,1
889673745,2,.1,32,500,19569.80231955253,19583.80231955253,19637.56472756108,19593.49266697193,19582.76391074266,19593.62743484342,0,1
303027533,3,.3,32,500,19744.45076618229,19758.45076618229,19812.21317419085,19753.00827625183,19954.13231222608,19965.03959441746,0,1
883101412,4,.5,32,500,19714.34300920654,19728.34300920654,19782.10541721509,19726.52217675317,19752.84808627954,19744.75419428907,0,1
479943754,5,.3,64,500,38228.04864523605,38242.04864523605,38300.66308350852,38239.20772852938,38268.01263459429,38262.76211761113,0,1
140400201,6,.3,96,500,56190.85626412282,56204.85626412282,56266.30895815205,56199.91513207197,56228.95240744141,56252.24595175916,0,1
997259445,7,.3,128,500,76227.59426051352,76241.59426051352,76305.06072904992,76247.52264316344,76280.60793091494,76253.58084062679,0,1
914946800,1,0,32,500,19053.33235018534,19067.33235018534,19121.09475819389,19082.50415043776,19063.82915865786,19076.35904263286,0,1
424828557,2,.1,32,500,19490.65141176831,19504.65141176831,19558.41381977687,19496.52834780593,19496.64741667015,19507.37594615796,0,1
150693014,3,.3,32,500,19276.17999356274,19290.17999356274,19343.94240157129,19294.12638252844,19331.35519062156,19361.7124788765,0,1
394425041,4,.5,32,500,19393.66343210909,19407.66343210909,19461.42584011765,19405.60436785698,19610.4207856606,19567.29965524817,0,1
794633949,5,.3,64,500,38216.32477635521,38230.32477635521,38288.93921462768,38217.92776691437,38310.12117989246,38284.77090345864,0,1
500654049,6,.3,96,500,56559.39433301277,56573.39433301277,56634.84702704199,56574.0312190039,56629.49716797387,56627.04631251698,0,1
967259093,7,.3,128,500,75952.99516374966,75966.99516374966,76030.46163228605,75969.56000892558,75993.06990417359,75987.39025480227,0,1
592898416,1,0,32,500,19217.68047030462,19231.68047030462,19285.44287831317,19232.95912172217,19221.44017634879,19234.35780740416,0,1
733777470,2,.1,32,500,19453.09761070984,19467.09761070984,19520.8600187184,19483.86480722741,19458.51731957536,19468.29644374239,0,1
718069558,3,.3,32,500,19212.81034120476,19226.81034120476,19280.57274921331,19226.95787982863,19339.77138168477,19310.90379093456,0,1
502329527,4,.5,32,500,19846.68822835769,19860.68822835769,19914.45063636624,19850.04934379117,19953.1212765668,19971.50402259259,0,1
689435210,5,.3,64,500,38047.08188657066,38061.08188657066,38119.69632484314,38067.89224224914,38065.0014724774,38091.85241284113,0,1
118236175,6,.3,96,500,56712.12708756828,56726.12708756828,56787.57978159751,56718.19865647933,56765.25473431929,56772.35190754035,0,1
241746270,7,.3,128,500,76352.10935733233,76366.10935733233,76429.57582586873,76363.63863050076,76433.36683020201,76411.77603453511,0,1
964512322,1,0,32,500,19419.7168695006,19433.7168695006,19487.47927750916,19431.75109474105,19437.48190955226,19436.58005670127,0,1
432407625,2,.1,32,500,19440.55286921023,19454.55286921023,19508.31527721879,19456.92020701273,19455.0616095161,19455.13297048428,0,1
